list-d-none,4,8,1,96,184630,1923
list-d-none,4,16,1,192,183647,956
list-d-none,8,1,1,24,282331,11763
list-d-none,12,1,1,36,358940,9970
list-d-none,12,2,1,72,359293,4990
list-d-none,12,4,1,144,343446,2385
list-d-none,12,8,1,288,331151,1149
list-il-none,2,1,1,6,107417,17902
list-il-none,2,2,1,12,121615,10134
list-il-none,2,4,1,24,110816,4617
list-il-none,2,8,1,48,133825,2788
list-il-none,2,16,1,96,221837,2310
list-il-none,2,32,1,192,412768,2149
list-il-none,4,1,1,12,181092,15091
list-il-none,4,2,1,24,114714,4779
list-il-none,4,4,1,48,186724,3890
list-il-none,8,1,1,24,236247,9843
list-il-none,8,2,1,48,264796,5516
list-il-none,8,4,1,96,237166,2470
list-il-none,12,1,1,36,332565,9237
list-il-none,12,2,1,72,300645,4175
list-il-none,12,4,1,144,364579,2531
list-dl-none,2,2,1,12,85130,7094
list-dl-none,2,4,1,24,123348,5139
list-dl-none,2,8,1,48,99426,2071
list-dl-none,2,32,1,192,413979,2156
list-dl-none,4,1,1,12,181434,15119
list-dl-none,4,2,1,24,165020,6875
list-dl-none,4,4,1,48,184459,3842
list-dl-none,4,8,1,96,191287,1992
list-dl-none,4,16,1,192,318347,1658
list-dl-none,8,1,1,24,255371,10640
list-dl-none,8,2,1,48,245170,5107
list-dl-none,8,4,1,96,302725,3153
list-dl-none,8,16,1,384,550808,1434
list-dl-none,12,2,1,72,346411,4811
list-dl-none,12,4,1,144,370973,2576
list-i-m,12,32,1,1152,1881226,1633
list-d-m,12,32,1,1152,2012162,1746
list-il-m,12,32,1,1152,15642467,13578
list-dl-m,12,32,1,1152,13267841,11517
list-i-s,12,32,1,1152,4546162,3946
list-d-s,12,32,1,1152,3180788,2761
list-il-s,12,32,1,1152,25411418,22058
list-dl-s,12,32,1,1152,12588086,10927
list-none-none,1,1000,1,3000,3670116,1223
list-none-m,1,1000,1,3000,3776061,1258
list-none-m,2,1000,1,6000,23213104,3868
list-none-m,4,1000,1,12000,87762004,7313
list-none-m,8,1000,1,24000,366540596,15272
list-none-m,12,1000,1,36000,863187228,23977
list-none-m,16,1000,1,48000,1839308925,38318
list-none-m,24,1000,1,72000,4227035468,58708
list-none-s,1,1000,1,3000,3652715,1217
list-none-s,2,1000,1,6000,41633081,6938
list-none-s,4,1000,1,12000,226866370,18905
list-none-s,8,1000,1,24000,1044429520,43517
list-none-s,12,1000,1,36000,3029250408,84145
list-none-s,16,1000,1,48000,8186599986,170554
list-none-s,24,1000,1,72000,25048737165,347899
